,AIRCRAFT,DESTINATION,STD_MIN,STA_MIN,ATD_MIN,Distance_km,0,1,2,3
540,AT76,BLR,27801180.0,27801265.0,27801179.0,463.8928171403542,1.0,0.0,1.0,0.0
541,AT76,BLR,27798300.0,27798385.0,27798299.0,463.8928171403542,1.0,0.0,1.0,0.0
542,AT76,BLR,27796860.0,27796945.0,27796860.0,463.8928171403542,1.0,0.0,1.0,0.0
543,AT76,BLR,27795420.0,27795505.0,27795423.0,463.8928171403542,1.0,0.0,1.0,0.0
544,AT76,BLR,27793980.0,27794065.0,27793983.0,463.8928171403542,1.0,0.0,1.0,0.0
545,AT76,BLR,27792540.0,27792625.0,27792547.0,463.8928171403542,1.0,0.0,1.0,0.0
546,AT76,BLR,27791100.0,27791185.0,27791105.0,463.8928171403542,1.0,0.0,1.0,0.0
547,AT76,BLR,27789660.0,27789745.0,27789668.0,463.8928171403542,1.0,0.0,1.0,0.0
548,AT76,BLR,27788220.0,27788305.0,27788225.0,463.8928171403542,1.0,0.0,1.0,0.0
549,AT76,BLR,27786780.0,27786865.0,27786790.0,463.8928171403542,1.0,0.0,1.0,0.0
550,AT76,BLR,27785340.0,27785425.0,27785357.0,463.8928171403542,1.0,0.0,1.0,0.0
551,AT76,BLR,27783900.0,27783985.0,27783901.0,463.8928171403542,1.0,0.0,1.0,0.0
552,AT76,BLR,27782460.0,27782545.0,27782472.0,463.8928171403542,1.0,0.0,1.0,0.0
553,AT76,BLR,27781020.0,27781105.0,27781022.0,463.8928171403542,1.0,0.0,1.0,0.0
554,AT76,BLR,27779580.0,27779665.0,27779581.0,463.8928171403542,1.0,0.0,1.0,0.0
555,AT76,BLR,27778140.0,27778225.0,27778225.0,463.8928171403542,1.0,0.0,1.0,0.0
556,AT76,BLR,27776700.0,27776785.0,27776690.0,463.8928171403542,1.0,0.0,1.0,0.0
557,AT76,BLR,27775260.0,27775345.0,27775258.0,463.8928171403542,1.0,0.0,1.0,0.0
558,AT76,BLR,27773820.0,27773905.0,27773817.0,463.8928171403542,1.0,0.0,1.0,0.0
559,AT76,BLR,27772380.0,27772465.0,27772393.0,463.8928171403542,1.0,0.0,1.0,0.0
560,AT76,BLR,27770940.0,27771025.0,27770947.0,463.8928171403542,1.0,0.0,1.0,0.0
561,AT76,BLR,27768060.0,27768145.0,27768286.0,463.8928171403542,1.0,0.0,1.0,0.0
562,AT76,BLR,27766620.0,27766705.0,27766626.0,463.8928171403542,1.0,0.0,1.0,0.0
563,AT76,BLR,27765180.0,27765265.0,27765184.0,463.8928171403542,1.0,0.0,1.0,0.0
564,AT76,BLR,27763740.0,27763825.0,27763750.0,463.8928171403542,1.0,0.0,1.0,0.0
565,AT76,BLR,27762300.0,27762385.0,27762303.0,463.8928171403542,1.0,0.0,1.0,0.0
566,AT76,BLR,27760860.0,27760945.0,27760950.0,463.8928171403542,1.0,0.0,1.0,0.0
567,AT76,BLR,27759420.0,27759505.0,27759424.0,463.8928171403542,1.0,0.0,1.0,0.0
568,AT76,BLR,27757980.0,27758065.0,27757975.0,463.8928171403542,1.0,0.0,1.0,0.0
569,AT76,BLR,27756540.0,27756625.0,27756548.0,463.8928171403542,1.0,0.0,1.0,0.0
570,AT76,BLR,27755100.0,27755185.0,27755103.0,463.8928171403542,1.0,0.0,1.0,0.0
571,AT76,BLR,27753660.0,27753745.0,27753655.0,463.8928171403542,1.0,0.0,1.0,0.0
572,AT76,BLR,27752220.0,27752305.0,27752186.0,463.8928171403542,1.0,0.0,1.0,0.0
573,AT76,BLR,27750780.0,27750865.0,27750881.0,463.8928171403542,1.0,0.0,1.0,0.0
574,AT76,BLR,27749340.0,27749425.0,27749330.0,463.8928171403542,1.0,0.0,1.0,0.0
575,AT76,BLR,27747900.0,27747985.0,27747907.0,463.8928171403542,1.0,0.0,1.0,0.0
576,AT76,BLR,27746460.0,27746545.0,27746600.0,463.8928171403542,1.0,0.0,1.0,0.0
577,AT76,BLR,27745020.0,27745105.0,27745026.0,463.8928171403542,1.0,0.0,1.0,0.0
578,AT76,BLR,27743580.0,27743665.0,27743766.0,463.8928171403542,1.0,0.0,1.0,0.0
579,AT76,BLR,27742140.0,27742225.0,27742141.0,463.8928171403542,1.0,0.0,1.0,0.0
580,AT76,BLR,27740700.0,27740785.0,27740692.0,463.8928171403542,1.0,0.0,1.0,0.0
581,AT76,BLR,27739260.0,27739345.0,27739262.0,463.8928171403542,1.0,0.0,1.0,0.0
582,AT76,BLR,27737820.0,27737905.0,27737814.0,463.8928171403542,1.0,0.0,1.0,0.0
583,AT76,BLR,27736380.0,27736465.0,27736603.0,463.8928171403542,1.0,0.0,1.0,0.0
584,AT76,BLR,27733500.0,27733585.0,27733497.0,463.8928171403542,1.0,0.0,1.0,0.0
585,AT76,BLR,27732060.0,27732145.0,27732055.0,463.8928171403542,1.0,0.0,1.0,0.0
586,AT76,BLR,27730620.0,27730705.0,27730626.0,463.8928171403542,1.0,0.0,1.0,0.0
587,AT76,BLR,27729180.0,27729265.0,27729167.0,463.8928171403542,1.0,0.0,1.0,0.0
588,AT76,BLR,27727740.0,27727825.0,27727736.0,463.8928171403542,1.0,0.0,1.0,0.0
589,AT76,BLR,27726300.0,27726385.0,27726306.0,463.8928171403542,1.0,0.0,1.0,0.0
590,AT76,BLR,27724860.0,27724945.0,27724872.0,463.8928171403542,1.0,0.0,1.0,0.0
591,AT76,BLR,27723420.0,27723505.0,27723426.0,463.8928171403542,1.0,0.0,1.0,0.0
592,AT76,BLR,27721980.0,27722065.0,27721997.0,463.8928171403542,1.0,0.0,1.0,0.0
593,AT76,BLR,27720540.0,27720625.0,27720575.0,463.8928171403542,1.0,0.0,1.0,0.0
594,AT76,BLR,27719100.0,27719185.0,27719105.0,463.8928171403542,1.0,0.0,1.0,0.0
595,AT76,BLR,27717660.0,27717745.0,27717669.0,463.8928171403542,1.0,0.0,1.0,0.0
596,AT76,BLR,27716220.0,27716305.0,27716215.0,463.8928171403542,1.0,0.0,1.0,0.0
597,AT76,BLR,27714780.0,27714865.0,27714787.0,463.8928171403542,1.0,0.0,1.0,0.0
598,AT76,BLR,27713340.0,27713425.0,27713346.0,463.8928171403542,1.0,0.0,1.0,0.0
599,AT76,BLR,27711900.0,27711985.0,27712132.0,463.8928171403542,1.0,0.0,1.0,0.0
600,AT76,BLR,27710460.0,27710545.0,27710456.0,463.8928171403542,1.0,0.0,1.0,0.0
601,AT76,BLR,27709020.0,27709105.0,27709021.0,463.8928171403542,1.0,0.0,1.0,0.0
602,AT76,BLR,27707580.0,27707665.0,27707578.0,463.8928171403542,1.0,0.0,1.0,0.0
603,AT76,BLR,27706140.0,27706225.0,27706142.0,463.8928171403542,1.0,0.0,1.0,0.0
604,AT76,BLR,27704700.0,27704785.0,27704696.0,463.8928171403542,1.0,0.0,1.0,0.0
605,AT76,BLR,27703260.0,27703345.0,27703262.0,463.8928171403542,1.0,0.0,1.0,0.0
606,AT76,BLR,27700380.0,27700465.0,27700376.0,463.8928171403542,1.0,0.0,1.0,0.0
607,AT76,BLR,27698940.0,27699025.0,27698934.0,463.8928171403542,1.0,0.0,1.0,0.0
608,AT76,BLR,27697500.0,27697585.0,27697496.0,463.8928171403542,1.0,0.0,1.0,0.0
609,AT76,BLR,27696060.0,27696145.0,27696065.0,463.8928171403542,1.0,0.0,1.0,0.0
610,AT76,BLR,27693180.0,27693265.0,27693175.0,463.8928171403542,1.0,0.0,1.0,0.0
611,AT76,BLR,27691740.0,27691825.0,27691743.0,463.8928171403542,1.0,0.0,1.0,0.0
612,AT76,BLR,27690300.0,27690385.0,27690297.0,463.8928171403542,1.0,0.0,1.0,0.0
613,AT76,BLR,27688860.0,27688945.0,27689058.0,463.8928171403542,1.0,0.0,1.0,0.0
614,AT76,BLR,27687420.0,27687505.0,27687433.0,463.8928171403542,1.0,0.0,1.0,0.0
615,AT76,BLR,27685980.0,27686065.0,27685988.0,463.8928171403542,1.0,0.0,1.0,0.0
616,AT76,BLR,27684540.0,27684625.0,27684555.0,463.8928171403542,1.0,0.0,1.0,0.0
617,AT76,BLR,27683100.0,27683185.0,27683127.0,463.8928171403542,1.0,0.0,1.0,0.0
618,AT76,BLR,27681660.0,27681745.0,27681675.0,463.8928171403542,1.0,0.0,1.0,0.0
619,AT76,BLR,27680220.0,27680305.0,27680220.0,463.8928171403542,1.0,0.0,1.0,0.0
620,AT76,BLR,27678780.0,27678865.0,27678781.0,463.8928171403542,1.0,0.0,1.0,0.0
621,AT76,BLR,27677340.0,27677425.0,27677414.0,463.8928171403542,1.0,0.0,1.0,0.0
622,AT76,BLR,27675900.0,27675985.0,27675899.0,463.8928171403542,1.0,0.0,1.0,0.0
623,AT76,BLR,27674460.0,27674545.0,27674461.0,463.8928171403542,1.0,0.0,1.0,0.0
624,AT76,BLR,27673020.0,27673105.0,27673036.0,463.8928171403542,1.0,0.0,1.0,0.0
625,AT76,BLR,27671580.0,27671665.0,27671583.0,463.8928171403542,1.0,0.0,1.0,0.0
626,AT76,BLR,27670140.0,27670225.0,27670138.0,463.8928171403542,1.0,0.0,1.0,0.0
627,AT76,BLR,27668700.0,27668785.0,27668714.0,463.8928171403542,1.0,0.0,1.0,0.0
628,AT76,BLR,27667260.0,27667345.0,27667275.0,463.8928171403542,1.0,0.0,1.0,0.0
629,AT76,BLR,27665820.0,27665905.0,27665825.0,463.8928171403542,1.0,0.0,1.0,0.0
630,AT76,BLR,27664380.0,27664465.0,27664384.0,463.8928171403542,1.0,0.0,1.0,0.0
631,AT76,BLR,27662940.0,27663025.0,27662943.0,463.8928171403542,1.0,0.0,1.0,0.0
632,AT76,BLR,27661500.0,27661585.0,27661512.0,463.8928171403542,1.0,0.0,1.0,0.0
633,AT76,BLR,27660060.0,27660145.0,27660102.0,463.8928171403542,1.0,0.0,1.0,0.0
634,AT76,BLR,27658620.0,27658705.0,27658622.0,463.8928171403542,1.0,0.0,1.0,0.0
635,AT76,BLR,27657180.0,27657265.0,27657188.0,463.8928171403542,1.0,0.0,1.0,0.0
636,AT76,BLR,27655740.0,27655825.0,27655753.0,463.8928171403542,1.0,0.0,1.0,0.0
637,AT76,BLR,27654300.0,27654385.0,27654296.0,463.8928171403542,1.0,0.0,1.0,0.0
638,AT76,BLR,27652860.0,27652945.0,27652995.0,463.8928171403542,1.0,0.0,1.0,0.0
639,AT76,BLR,27651420.0,27651505.0,27651420.0,463.8928171403542,1.0,0.0,1.0,0.0
640,AT76,BLR,27649980.0,27650065.0,27649983.0,463.8928171403542,1.0,0.0,1.0,0.0
641,AT76,BLR,27648540.0,27648625.0,27648543.0,463.8928171403542,1.0,0.0,1.0,0.0
642,AT76,BLR,27647100.0,27647185.0,27647097.0,463.8928171403542,1.0,0.0,1.0,0.0
643,AT76,BLR,27645660.0,27645745.0,27645660.0,463.8928171403542,1.0,0.0,1.0,0.0
644,AT76,BLR,27644220.0,27644305.0,27644219.0,463.8928171403542,1.0,0.0,1.0,0.0
645,AT76,BLR,27642780.0,27642865.0,27642803.0,463.8928171403542,1.0,0.0,1.0,0.0
646,AT76,BLR,27641340.0,27641425.0,27641491.0,463.8928171403542,1.0,0.0,1.0,0.0
647,AT76,BLR,27637020.0,27637105.0,27637247.0,463.8928171403542,1.0,0.0,1.0,0.0
648,AT76,BLR,27635580.0,27635665.0,27635594.0,463.8928171403542,1.0,0.0,1.0,0.0
649,AT76,BLR,27634140.0,27634225.0,27634140.0,463.8928171403542,1.0,0.0,1.0,0.0
650,AT76,BLR,27632700.0,27632785.0,27632712.0,463.8928171403542,1.0,0.0,1.0,0.0
651,AT76,BLR,27631260.0,27631345.0,27631264.0,463.8928171403542,1.0,0.0,1.0,0.0
652,AT76,BLR,27629820.0,27629905.0,27629817.0,463.8928171403542,1.0,0.0,1.0,0.0
653,AT76,BLR,27628380.0,27628465.0,27628460.0,463.8928171403542,1.0,0.0,1.0,0.0
654,AT76,BLR,27626940.0,27627025.0,27626945.0,463.8928171403542,1.0,0.0,1.0,0.0
655,AT76,BLR,27625500.0,27625585.0,27625514.0,463.8928171403542,1.0,0.0,1.0,0.0
656,AT76,BLR,27624060.0,27624145.0,27624305.0,463.8928171403542,1.0,0.0,1.0,0.0
657,AT76,BLR,27622620.0,27622705.0,27622630.0,463.8928171403542,1.0,0.0,1.0,0.0
658,AT76,BLR,27621180.0,27621265.0,27621185.0,463.8928171403542,1.0,0.0,1.0,0.0
659,AT76,BLR,27619740.0,27619825.0,27619744.0,463.8928171403542,1.0,0.0,1.0,0.0
660,AT76,BLR,27618300.0,27618385.0,27618309.0,463.8928171403542,1.0,0.0,1.0,0.0
661,AT76,BLR,27616860.0,27616945.0,27616849.0,463.8928171403542,1.0,0.0,1.0,0.0
662,AT76,BLR,27615420.0,27615505.0,27615493.0,463.8928171403542,1.0,0.0,1.0,0.0
663,AT76,BLR,27613980.0,27614065.0,27613977.0,463.8928171403542,1.0,0.0,1.0,0.0
664,AT76,BLR,27612540.0,27612625.0,27612540.0,463.8928171403542,1.0,0.0,1.0,0.0
665,AT76,BLR,27611100.0,27611185.0,27611106.0,463.8928171403542,1.0,0.0,1.0,0.0
666,AT76,BLR,27609660.0,27609745.0,27609659.0,463.8928171403542,1.0,0.0,1.0,0.0
667,AT76,BLR,27608220.0,27608305.0,27608222.0,463.8928171403542,1.0,0.0,1.0,0.0
668,AT76,BLR,27606780.0,27606865.0,27606808.0,463.8928171403542,1.0,0.0,1.0,0.0
669,AT76,BLR,27605340.0,27605425.0,27605344.0,463.8928171403542,1.0,0.0,1.0,0.0
670,AT76,BLR,27603900.0,27603985.0,27603895.0,463.8928171403542,1.0,0.0,1.0,0.0
671,AT76,BLR,27602460.0,27602545.0,27602699.0,463.8928171403542,1.0,0.0,1.0,0.0
672,AT76,BLR,27601020.0,27601105.0,27601032.0,463.8928171403542,1.0,0.0,1.0,0.0
673,AT76,BLR,27598140.0,27598225.0,27598176.0,463.8928171403542,1.0,0.0,1.0,0.0
674,AT76,BLR,27596700.0,27596785.0,27596922.0,463.8928171403542,1.0,0.0,1.0,0.0
675,AT76,BLR,27593820.0,27593905.0,27593820.0,463.8928171403542,1.0,0.0,1.0,0.0
676,AT76,BLR,27592380.0,27592465.0,27592381.0,463.8928171403542,1.0,0.0,1.0,0.0
677,AT76,BLR,27590940.0,27591025.0,27590949.0,463.8928171403542,1.0,0.0,1.0,0.0
678,AT76,BLR,27589500.0,27589585.0,27589498.0,463.8928171403542,1.0,0.0,1.0,0.0
679,AT76,BLR,27588060.0,27588145.0,27588186.0,463.8928171403542,1.0,0.0,1.0,0.0
680,AT76,BLR,27586620.0,27586705.0,27586632.0,463.8928171403542,1.0,0.0,1.0,0.0
681,AT76,BLR,27585180.0,27585265.0,27585349.0,463.8928171403542,1.0,0.0,1.0,0.0
682,AT76,BLR,27583740.0,27583825.0,27583701.0,463.8928171403542,1.0,0.0,1.0,0.0
683,AT76,BLR,27582300.0,27582385.0,27582288.0,463.8928171403542,1.0,0.0,1.0,0.0
684,AT76,BLR,27580860.0,27580945.0,27580855.0,463.8928171403542,1.0,0.0,1.0,0.0
685,AT76,BLR,27579420.0,27579505.0,27579420.0,463.8928171403542,1.0,0.0,1.0,0.0
686,AT76,BLR,27577980.0,27578065.0,27577996.0,463.8928171403542,1.0,0.0,1.0,0.0
687,AT76,BLR,27576540.0,27576625.0,27576793.0,463.8928171403542,1.0,0.0,1.0,0.0
688,AT76,BLR,27575100.0,27575185.0,27575120.0,463.8928171403542,1.0,0.0,1.0,0.0
689,AT76,BLR,27573660.0,27573745.0,27573667.0,463.8928171403542,1.0,0.0,1.0,0.0
690,AT76,BLR,27572220.0,27572305.0,27572231.0,463.8928171403542,1.0,0.0,1.0,0.0
691,AT76,BLR,27570780.0,27570865.0,27570797.0,463.8928171403542,1.0,0.0,1.0,0.0
692,AT76,BLR,27569340.0,27569425.0,27569422.0,463.8928171403542,1.0,0.0,1.0,0.0
693,AT76,BLR,27567900.0,27567985.0,27567903.0,463.8928171403542,1.0,0.0,1.0,0.0
694,AT76,BLR,27566460.0,27566545.0,27566485.0,463.8928171403542,1.0,0.0,1.0,0.0
695,AT76,BLR,27565020.0,27565105.0,27565058.0,463.8928171403542,1.0,0.0,1.0,0.0
696,AT76,BLR,27563580.0,27563665.0,27563594.0,463.8928171403542,1.0,0.0,1.0,0.0
697,AT76,BLR,27562140.0,27562225.0,27562156.0,463.8928171403542,1.0,0.0,1.0,0.0
698,AT76,BLR,27560700.0,27560785.0,27560707.0,463.8928171403542,1.0,0.0,1.0,0.0
699,AT76,BLR,27559260.0,27559345.0,27559362.0,463.8928171403542,1.0,0.0,1.0,0.0
700,AT76,BLR,27557820.0,27557905.0,27557818.0,463.8928171403542,1.0,0.0,1.0,0.0
701,AT76,BLR,27556380.0,27556465.0,27556389.0,463.8928171403542,1.0,0.0,1.0,0.0
702,AT76,BLR,27554940.0,27555025.0,27554998.0,463.8928171403542,1.0,0.0,1.0,0.0
703,AT76,BLR,27553500.0,27553585.0,27553510.0,463.8928171403542,1.0,0.0,1.0,0.0
704,AT76,BLR,27552060.0,27552145.0,27552086.0,463.8928171403542,1.0,0.0,1.0,0.0
705,AT76,BLR,27550620.0,27550705.0,27550642.0,463.8928171403542,1.0,0.0,1.0,0.0
706,AT76,BLR,27549180.0,27549265.0,27549199.0,463.8928171403542,1.0,0.0,1.0,0.0
707,AT76,BLR,27547740.0,27547825.0,27547795.0,463.8928171403542,1.0,0.0,1.0,0.0
708,AT76,BLR,27546300.0,27546385.0,27546306.0,463.8928171403542,1.0,0.0,1.0,0.0
709,AT76,BLR,27544860.0,27544945.0,27544863.0,463.8928171403542,1.0,0.0,1.0,0.0
710,AT76,BLR,27543420.0,27543505.0,27543431.0,463.8928171403542,1.0,0.0,1.0,0.0
711,AT76,BLR,27541980.0,27542065.0,27541970.0,463.8928171403542,1.0,0.0,1.0,0.0
712,AT76,BLR,27540540.0,27540625.0,27540562.0,463.8928171403542,1.0,0.0,1.0,0.0
713,AT76,BLR,27539100.0,27539185.0,27539098.0,463.8928171403542,1.0,0.0,1.0,0.0
714,AT76,BLR,27537660.0,27537745.0,27537671.0,463.8928171403542,1.0,0.0,1.0,0.0
715,AT76,BLR,27536220.0,27536305.0,27536260.0,463.8928171403542,1.0,0.0,1.0,0.0
716,AT76,BLR,27534780.0,27534865.0,27534817.0,463.8928171403542,1.0,0.0,1.0,0.0
717,AT76,BLR,27533340.0,27533425.0,27533335.0,463.8928171403542,1.0,0.0,1.0,0.0
718,AT76,BLR,27531900.0,27531985.0,27531918.0,463.8928171403542,1.0,0.0,1.0,0.0
719,AT76,BLR,27530460.0,27530545.0,27530463.0,463.8928171403542,1.0,0.0,1.0,0.0
720,AT76,BLR,27529020.0,27529105.0,27529029.0,463.8928171403542,1.0,0.0,1.0,0.0
721,AT76,BLR,27527580.0,27527665.0,27527581.0,463.8928171403542,1.0,0.0,1.0,0.0
722,AT76,BLR,27526140.0,27526225.0,27526158.0,463.8928171403542,1.0,0.0,1.0,0.0
723,AT76,BLR,27524700.0,27524785.0,27524719.0,463.8928171403542,1.0,0.0,1.0,0.0
724,AT76,BLR,27523260.0,27523345.0,27523285.0,463.8928171403542,1.0,0.0,1.0,0.0
725,AT76,BLR,27521820.0,27521905.0,27521853.0,463.8928171403542,1.0,0.0,1.0,0.0
726,AT76,BLR,27520380.0,27520465.0,27520384.0,463.8928171403542,1.0,0.0,1.0,0.0
727,AT76,BLR,27518940.0,27519025.0,27518937.0,463.8928171403542,1.0,0.0,1.0,0.0
728,AT76,BLR,27517500.0,27517585.0,27517501.0,463.8928171403542,1.0,0.0,1.0,0.0
729,AT76,BLR,27516060.0,27516145.0,27516063.0,463.8928171403542,1.0,0.0,1.0,0.0
730,AT76,BLR,27514620.0,27514705.0,27514629.0,463.8928171403542,1.0,0.0,1.0,0.0
731,AT76,BLR,27513180.0,27513265.0,27513179.0,463.8928171403542,1.0,0.0,1.0,0.0
732,AT76,BLR,27511740.0,27511825.0,27511748.0,463.8928171403542,1.0,0.0,1.0,0.0
733,AT76,BLR,27510300.0,27510385.0,27510325.0,463.8928171403542,1.0,0.0,1.0,0.0
734,AT76,BLR,27508860.0,27508945.0,27508870.0,463.8928171403542,1.0,0.0,1.0,0.0
735,AT76,BLR,27507420.0,27507505.0,27507661.0,463.8928171403542,1.0,0.0,1.0,0.0
736,AT76,BLR,27505980.0,27506065.0,27505980.0,463.8928171403542,1.0,0.0,1.0,0.0
737,AT76,BLR,27504705.0,27504795.0,27504792.0,463.8928171403542,1.0,0.0,1.0,0.0
738,AT76,BLR,27503100.0,27503185.0,27503131.0,463.8928171403542,1.0,0.0,1.0,0.0
739,AT76,BLR,27501660.0,27501745.0,27501662.0,463.8928171403542,1.0,0.0,1.0,0.0
740,AT76,BLR,27500220.0,27500305.0,27500230.0,463.8928171403542,1.0,0.0,1.0,0.0
741,AT76,BLR,27498780.0,27498865.0,27498782.0,463.8928171403542,1.0,0.0,1.0,0.0
742,AT76,BLR,27497340.0,27497425.0,27497355.0,463.8928171403542,1.0,0.0,1.0,0.0
743,AT76,BLR,27495900.0,27495985.0,27495896.0,463.8928171403542,1.0,0.0,1.0,0.0
744,AT76,BLR,27494460.0,27494545.0,27494474.0,463.8928171403542,1.0,0.0,1.0,0.0
745,AT76,BLR,27493080.0,27493170.0,27493087.0,463.8928171403542,1.0,0.0,1.0,0.0
746,AT76,BLR,27491580.0,27491665.0,27491563.0,463.8928171403542,1.0,0.0,1.0,0.0
747,AT76,BLR,27490140.0,27490225.0,27490141.0,463.8928171403542,1.0,0.0,1.0,0.0
748,AT76,BLR,27487310.0,27487375.0,27487345.0,463.8928171403542,1.0,0.0,1.0,0.0
749,AT76,BLR,27485820.0,27485905.0,27485814.0,463.8928171403542,1.0,0.0,1.0,0.0
750,AT76,BLR,27484425.0,27484510.0,27484521.0,463.8928171403542,1.0,0.0,1.0,0.0
751,AT76,BLR,27482940.0,27483025.0,27482943.0,463.8928171403542,1.0,0.0,1.0,0.0
752,AT76,BLR,27481500.0,27481585.0,27481489.0,463.8928171403542,1.0,0.0,1.0,0.0
753,AT76,BLR,27480165.0,27480250.0,27480191.0,463.8928171403542,1.0,0.0,1.0,0.0
754,AT76,BLR,27477180.0,27477265.0,27477186.0,463.8928171403542,1.0,0.0,1.0,0.0
755,AT76,BLR,27475740.0,27475825.0,27475727.0,463.8928171403542,1.0,0.0,1.0,0.0
756,AT76,BLR,27474300.0,27474385.0,27474315.0,463.8928171403542,1.0,0.0,1.0,0.0
757,AT76,BLR,27472860.0,27472945.0,27472852.0,463.8928171403542,1.0,0.0,1.0,0.0
758,AT76,BLR,27471410.0,27471505.0,27471403.0,463.8928171403542,1.0,0.0,1.0,0.0
759,AT76,BLR,27469970.0,27470065.0,27469976.0,463.8928171403542,1.0,0.0,1.0,0.0
760,AT76,BLR,27468530.0,27468625.0,27468528.0,463.8928171403542,1.0,0.0,1.0,0.0
761,AT76,BLR,27467090.0,27467185.0,27467099.0,463.8928171403542,1.0,0.0,1.0,0.0
762,AT76,BLR,27465650.0,27465745.0,27465652.0,463.8928171403542,1.0,0.0,1.0,0.0
763,AT76,BLR,27464210.0,27464305.0,27464211.0,463.8928171403542,1.0,0.0,1.0,0.0
764,AT76,BLR,27462770.0,27462865.0,27462774.0,463.8928171403542,1.0,0.0,1.0,0.0
765,AT76,BLR,27461330.0,27461425.0,27461328.0,463.8928171403542,1.0,0.0,1.0,0.0
766,AT76,BLR,27459890.0,27459985.0,27459881.0,463.8928171403542,1.0,0.0,1.0,0.0
767,AT76,BLR,27458520.0,27458615.0,27458524.0,463.8928171403542,1.0,0.0,1.0,0.0
768,AT76,BLR,27457010.0,27457105.0,27457023.0,463.8928171403542,1.0,0.0,1.0,0.0
769,AT76,BLR,27455570.0,27455665.0,27455608.0,463.8928171403542,1.0,0.0,1.0,0.0
770,AT76,BLR,27454130.0,27454225.0,27454143.0,463.8928171403542,1.0,0.0,1.0,0.0
771,AT76,BLR,27452910.0,27453000.0,27452926.0,463.8928171403542,1.0,0.0,1.0,0.0
772,AT76,BLR,27451250.0,27451345.0,27451271.0,463.8928171403542,1.0,0.0,1.0,0.0
773,AT76,BLR,27449810.0,27449905.0,27449817.0,463.8928171403542,1.0,0.0,1.0,0.0
774,AT76,BLR,27448370.0,27448465.0,27448376.0,463.8928171403542,1.0,0.0,1.0,0.0
775,AT76,BLR,27446930.0,27447025.0,27446935.0,463.8928171403542,1.0,0.0,1.0,0.0
776,AT76,BLR,27445490.0,27445585.0,27445558.0,463.8928171403542,1.0,0.0,1.0,0.0
777,AT76,BLR,27444050.0,27444145.0,27444067.0,463.8928171403542,1.0,0.0,1.0,0.0
778,AT76,BLR,27442610.0,27442705.0,27442627.0,463.8928171403542,1.0,0.0,1.0,0.0
779,AT76,BLR,27441170.0,27441265.0,27441177.0,463.8928171403542,1.0,0.0,1.0,0.0
780,AT76,BLR,27439730.0,27439825.0,27439722.0,463.8928171403542,1.0,0.0,1.0,0.0
781,AT76,BLR,27438415.0,27438385.0,27438502.0,463.8928171403542,1.0,0.0,1.0,0.0
782,AT76,BLR,27436850.0,27436945.0,27436854.0,463.8928171403542,1.0,0.0,1.0,0.0
783,AT76,BLR,27435410.0,27435505.0,27435408.0,463.8928171403542,1.0,0.0,1.0,0.0
784,AT76,BLR,27433970.0,27434065.0,27433975.0,463.8928171403542,1.0,0.0,1.0,0.0
785,AT76,BLR,27432530.0,27432625.0,27432522.0,463.8928171403542,1.0,0.0,1.0,0.0
786,AT76,BLR,27431090.0,27431185.0,27431081.0,463.8928171403542,1.0,0.0,1.0,0.0
787,AT76,BLR,27429650.0,27429745.0,27429651.0,463.8928171403542,1.0,0.0,1.0,0.0
788,AT76,BLR,27428210.0,27428305.0,27428225.0,463.8928171403542,1.0,0.0,1.0,0.0
789,AT76,BLR,27426770.0,27426865.0,27426783.0,463.8928171403542,1.0,0.0,1.0,0.0
790,AT76,BLR,27425330.0,27425425.0,27425331.0,463.8928171403542,1.0,0.0,1.0,0.0
791,AT76,BLR,27423890.0,27423985.0,27423891.0,463.8928171403542,1.0,0.0,1.0,0.0
792,AT76,BLR,27422450.0,27422545.0,27422463.0,463.8928171403542,1.0,0.0,1.0,0.0
793,AT76,BLR,27421010.0,27421105.0,27421046.0,463.8928171403542,1.0,0.0,1.0,0.0
794,AT76,BLR,27419570.0,27419665.0,27419570.0,463.8928171403542,1.0,0.0,1.0,0.0
795,AT76,BLR,27418130.0,27418225.0,27418145.0,463.8928171403542,1.0,0.0,1.0,0.0
796,AT76,BLR,27416690.0,27416785.0,27416679.0,463.8928171403542,1.0,0.0,1.0,0.0
797,AT76,BLR,27415250.0,27415345.0,27415252.0,463.8928171403542,1.0,0.0,1.0,0.0
798,AT76,BLR,27413810.0,27413905.0,27413809.0,463.8928171403542,1.0,0.0,1.0,0.0
799,AT76,BLR,27412370.0,27412465.0,27412391.0,463.8928171403542,1.0,0.0,1.0,0.0
800,AT76,BLR,27410930.0,27411025.0,27410949.0,463.8928171403542,1.0,0.0,1.0,0.0
801,AT76,BLR,27409490.0,27409585.0,27409498.0,463.8928171403542,1.0,0.0,1.0,0.0
802,AT76,BLR,27408050.0,27408145.0,27408072.0,463.8928171403542,1.0,0.0,1.0,0.0
803,AT76,BLR,27406680.0,27406770.0,27406700.0,463.8928171403542,1.0,0.0,1.0,0.0
804,AT76,BLR,27405170.0,27405265.0,27405175.0,463.8928171403542,1.0,0.0,1.0,0.0
805,AT76,BLR,27403730.0,27403825.0,27403745.0,463.8928171403542,1.0,0.0,1.0,0.0
806,AT76,BLR,27402290.0,27402385.0,27402306.0,463.8928171403542,1.0,0.0,1.0,0.0
807,AT76,BLR,27400850.0,27400945.0,27400871.0,463.8928171403542,1.0,0.0,1.0,0.0
